date,farm_id,farm_name,latitude,longitude,altitude,farm_rotun,planting_cycle,growth_stage,rotun_tebu,temperature,light_intensity,relative_humidity,precipitation,variety,ndvi_l8,gndvi_l8,ndwi_l8,mcari_l8,rvi_l8,dvi_l8,evi_l8,savi_l8,ndvi_s2,gndvi_s2,ndwi_s2,ndre_s2,reci_s2,ccci_s2,rvi_s2,dvi_s2,evi_s2,savi_s2,wdrvi_s2,ndvi_fusion,gndvi_fusion,ndwi_fusion,rvi_fusion,dvi_fusion,evi_fusion,savi_fusion,temp_humidity_interaction,water_stress_index,climate_index,ketinggian_tebu,vegetation_health_l8,vegetation_health_s2,vegetation_health_fusion,ndvi_temp_l8,ndvi_temp_s2,ndvi_temp_fusion
2023-03-04,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C1,ripening,2,25.2,13.5,80.8,16.9,1,0.796,0.779,0.07,1.11,3.945,0.273,0.602,0.645,0.801,0.797,0.095,0.391,2.341,1.571,3.693,0.299,0.676,0.762,0.149,0.799,0.79,0.083,3.794,0.289,0.646,0.715,20.37,0.644,0.439,400.0,0.681,0.746333333,0.72,20.0592,20.1852,20.1348
2023-03-11,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C1,ripening,2,24.8,15.1,79.9,5.1,1,0.81,0.791,0.06,1.188,3.097,0.292,0.67,0.722,0.816,0.796,0.036,0.395,2.638,1.328,4.058,0.291,0.681,0.75,0.13,0.813,0.794,0.047,3.674,0.292,0.676,0.739,19.82,0.2,0.439,400.0,0.734,0.749,0.742666667,20.088,20.2368,20.1624
2023-03-18,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C1,ripening,2,25.0,15.0,85.5,42.8,1,0.748,0.743,0.141,1.169,3.421,0.263,0.566,0.6,0.759,0.752,0.106,0.366,2.535,1.768,3.831,0.275,0.618,0.726,0.13,0.755,0.749,0.121,3.667,0.27,0.597,0.676,21.39,1.646,0.462,400.0,0.638,0.701,0.676,18.7,18.975,18.875
2023-03-25,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C1,ripening,2,25.4,14.7,78.1,11.1,1,0.754,0.716,0.099,1.197,3.631,0.296,0.612,0.66,0.753,0.727,0.1,0.355,2.587,1.353,4.276,0.287,0.606,0.718,0.139,0.753,0.723,0.1,4.018,0.291,0.609,0.695,19.8,0.421,0.432,400.0,0.675333333,0.692333333,0.685666667,19.1516,19.1262,19.1262
2023-04-01,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C1,ripening,2,27.8,15.1,86.0,7.7,1,0.743,0.722,0.037,1.229,4.277,0.249,0.595,0.704,0.747,0.727,0.021,0.39,2.359,1.595,4.089,0.297,0.627,0.694,0.14,0.746,0.725,0.028,4.164,0.278,0.614,0.698,23.89,0.266,0.473,400.0,0.680666667,0.689333333,0.686,20.6554,20.7666,20.7388
2022-07-02,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,establishment,2,28.6,18.2,80.9,0.9,1,0.217,0.222,0.048,0.604,2.16,0.089,0.173,0.17,0.214,0.23,0.057,0.19,1.684,0.856,2.07,0.092,0.168,0.222,0.026,0.215,0.227,0.053,2.106,0.091,0.17,0.201,23.15,0.032,0.464,28.0,0.186666667,0.201333333,0.195333333,6.2062,6.1204,6.149
2022-07-09,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,establishment,2,27.5,17.5,75.9,0.3,1,0.226,0.229,0.037,0.797,2.449,0.076,0.198,0.191,0.244,0.215,0.039,0.244,1.593,0.842,2.511,0.092,0.209,0.234,0.02,0.237,0.221,0.038,2.487,0.086,0.205,0.217,20.88,0.012,0.439,29.8,0.205,0.229,0.219666667,6.215,6.71,6.5175
2022-07-16,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,establishment,2,28.3,17.9,72.6,1.5,1,0.292,0.293,0.049,0.66,2.784,0.097,0.231,0.271,0.3,0.3,0.043,0.235,1.808,1.11,2.693,0.103,0.273,0.265,0.037,0.296,0.298,0.046,2.729,0.101,0.256,0.267,20.57,0.05,0.429,32.1,0.264666667,0.279333333,0.273,8.2636,8.49,8.3768
2022-07-23,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,establishment,2,29.9,14.9,74.6,2.3,1,0.307,0.276,0.083,0.982,2.536,0.106,0.248,0.305,0.298,0.278,0.098,0.234,1.896,1.148,1.859,0.116,0.228,0.238,0.032,0.302,0.277,0.091,2.13,0.112,0.236,0.265,22.29,0.074,0.433,34.6,0.286666667,0.254666667,0.267666667,9.1793,8.9102,9.0298
2022-07-30,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,establishment,2,27.3,18.6,79.2,3.0,1,0.402,0.389,0.008,0.902,2.553,0.163,0.317,0.365,0.416,0.389,0.033,0.253,2.038,1.004,2.534,0.149,0.34,0.374,0.044,0.41,0.389,0.022,2.542,0.154,0.331,0.37,21.64,0.107,0.455,37.6,0.361333333,0.376666667,0.370333333,10.9746,11.3568,11.193
2022-08-06,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,establishment,2,26.9,17.9,69.5,1.8,1,0.388,0.361,0.063,1.017,2.206,0.137,0.305,0.366,0.396,0.354,0.058,0.243,2.19,1.099,3.283,0.146,0.307,0.334,0.022,0.392,0.357,0.061,2.853,0.142,0.306,0.347,18.7,0.065,0.412,40.5,0.353,0.345666667,0.348333333,10.4372,10.6524,10.5448
2022-08-13,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,establishment,2,27.2,19.0,74.3,7.8,1,0.409,0.387,0.07,1.056,3.092,0.141,0.301,0.314,0.403,0.385,0.055,0.259,1.999,1.07,2.667,0.151,0.342,0.349,0.072,0.406,0.386,0.062,2.837,0.147,0.325,0.335,20.19,0.275,0.436,44.9,0.341333333,0.364666667,0.355333333,11.1248,10.9616,11.0432
2022-08-20,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,establishment,2,26.8,18.8,73.8,5.2,1,0.434,0.424,0.026,0.956,2.875,0.15,0.343,0.344,0.431,0.425,0.028,0.25,2.27,1.001,3.149,0.163,0.337,0.432,0.04,0.432,0.425,0.027,3.039,0.158,0.34,0.397,19.75,0.186,0.432,50.1,0.373666667,0.4,0.389666667,11.6312,11.5508,11.5776
2022-08-27,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,establishment,2,27.8,17.6,73.1,4.9,1,0.482,0.465,0.084,1.049,2.481,0.182,0.336,0.46,0.504,0.454,0.078,0.274,2.062,1.158,3.307,0.197,0.448,0.453,0.073,0.495,0.459,0.081,2.976,0.191,0.403,0.456,20.34,0.169,0.429,55.2,0.426,0.468333333,0.451333333,13.3996,14.0112,13.761
2022-09-03,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,tillering,2,24.7,17.7,72.4,0.6,1,0.498,0.487,0.027,1.033,2.903,0.174,0.415,0.449,0.497,0.486,0.026,0.286,2.044,1.436,3.231,0.181,0.425,0.45,0.092,0.497,0.487,0.026,3.1,0.179,0.421,0.45,17.85,0.024,0.417,60.8,0.454,0.457333333,0.456,12.3006,12.2759,12.2759
2022-09-10,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,tillering,2,25.4,18.5,70.2,0.4,1,0.484,0.495,0.118,1.038,3.161,0.151,0.371,0.416,0.48,0.494,0.111,0.248,2.225,1.019,3.104,0.194,0.371,0.391,0.066,0.482,0.494,0.114,3.126,0.177,0.371,0.401,17.83,0.016,0.412,67.4,0.423666667,0.414,0.418,12.2936,12.192,12.2428
2022-09-17,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,tillering,2,27.8,18.5,64.7,0.1,1,0.604,0.567,0.058,1.121,3.636,0.212,0.493,0.534,0.613,0.563,0.067,0.327,2.311,1.309,3.698,0.226,0.458,0.589,0.09,0.61,0.565,0.063,3.673,0.221,0.472,0.567,18.03,0.003,0.398,74.9,0.543666667,0.553333333,0.549666667,16.7912,17.0414,16.958
2022-09-24,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,tillering,2,24.7,19.6,76.7,5.0,1,0.572,0.556,0.069,1.099,3.424,0.206,0.46,0.51,0.575,0.554,0.086,0.333,1.602,1.373,3.358,0.213,0.462,0.551,0.108,0.574,0.555,0.078,3.384,0.21,0.461,0.535,18.99,0.195,0.44,83.0,0.514,0.529333333,0.523333333,14.1284,14.2025,14.1778
2022-10-01,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,tillering,2,24.7,18.6,65.9,0.8,1,0.609,0.601,0.073,1.128,3.129,0.217,0.511,0.567,0.632,0.608,0.079,0.362,2.253,1.199,3.427,0.228,0.501,0.578,0.096,0.622,0.606,0.076,3.308,0.224,0.505,0.574,16.27,0.032,0.393,91.2,0.562333333,0.570333333,0.567,15.0423,15.6104,15.3634
2022-10-08,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,tillering,2,21.9,17.2,71.9,3.1,1,0.572,0.533,0.033,0.996,2.947,0.208,0.452,0.508,0.547,0.539,0.015,0.313,2.211,1.451,2.903,0.178,0.453,0.539,0.105,0.557,0.536,0.023,2.921,0.19,0.452,0.527,15.77,0.134,0.405,99.3,0.510666667,0.513,0.512,12.5268,11.9793,12.1983
2022-10-15,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,tillering,2,23.7,18.2,69.2,4.1,1,0.635,0.661,0.07,1.067,3.38,0.205,0.487,0.561,0.632,0.663,0.058,0.364,2.259,1.331,3.388,0.235,0.539,0.564,0.098,0.633,0.662,0.063,3.385,0.223,0.518,0.563,16.36,0.165,0.402,108.9,0.561,0.578333333,0.571333333,15.0495,14.9784,15.0021
2022-10-22,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,tillering,2,22.7,18.6,70.6,5.6,1,0.613,0.61,0.057,1.121,3.301,0.217,0.473,0.49,0.616,0.625,0.071,0.355,2.486,1.329,3.473,0.223,0.497,0.579,0.122,0.614,0.619,0.065,3.404,0.221,0.487,0.543,16.01,0.235,0.406,119.2,0.525333333,0.564,0.548,13.9151,13.9832,13.9378
2022-10-29,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,tillering,2,23.8,17.3,67.6,1.5,1,0.627,0.594,0.038,1.09,3.232,0.234,0.511,0.572,0.641,0.582,0.053,0.343,2.404,1.181,3.107,0.244,0.535,0.572,0.097,0.636,0.587,0.046,3.157,0.24,0.526,0.572,16.1,0.062,0.394,130.2,0.57,0.582666667,0.578,14.9226,15.2558,15.1368
2022-11-05,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,tillering,2,21.8,19.5,69.1,9.4,1,0.607,0.589,0.07,1.005,3.539,0.207,0.479,0.521,0.573,0.587,0.106,0.336,2.184,1.234,3.311,0.217,0.441,0.55,0.104,0.587,0.588,0.09,3.402,0.213,0.456,0.538,15.07,0.412,0.4,142.0,0.535666667,0.521333333,0.527,13.2326,12.4914,12.7966
2022-11-12,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,tillering,2,23.9,16.5,67.9,11.8,1,0.664,0.673,0.036,1.014,3.51,0.233,0.537,0.604,0.666,0.687,0.012,0.337,2.279,1.12,3.521,0.26,0.547,0.617,0.098,0.665,0.682,0.023,3.517,0.249,0.543,0.612,16.19,0.476,0.393,153.5,0.601666667,0.61,0.606666667,15.8696,15.9174,15.8935
2022-11-19,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,tillering,2,23.0,17.7,69.8,23.9,1,0.684,0.686,0.145,1.066,3.268,0.227,0.54,0.628,0.704,0.686,0.14,0.37,2.178,1.718,3.27,0.262,0.628,0.648,0.123,0.696,0.686,0.143,3.269,0.248,0.593,0.64,16.05,0.996,0.401,160.0,0.617333333,0.66,0.643,15.732,16.192,16.008
2022-11-26,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,grand_growth,2,23.4,18.8,66.9,9.8,1,0.658,0.639,0.057,1.174,2.966,0.235,0.587,0.558,0.666,0.632,0.063,0.353,2.171,1.439,4.016,0.245,0.564,0.587,0.102,0.663,0.635,0.06,3.596,0.241,0.573,0.575,15.64,0.403,0.394,166.5,0.601,0.605666667,0.603666667,15.3972,15.5844,15.5142
2022-12-03,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,grand_growth,2,24.6,16.9,73.4,13.5,1,0.674,0.668,0.103,1.103,3.343,0.238,0.526,0.605,0.71,0.665,0.098,0.356,2.501,1.383,3.526,0.273,0.618,0.641,0.1,0.696,0.666,0.101,3.453,0.259,0.581,0.627,18.06,0.527,0.418,173.0,0.601666667,0.656333333,0.634666667,16.5804,17.466,17.1216
2022-12-10,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,grand_growth,2,22.2,17.5,75.6,5.8,1,0.711,0.682,0.049,1.224,3.609,0.255,0.628,0.601,0.74,0.683,0.036,0.353,2.351,1.579,3.741,0.286,0.571,0.681,0.116,0.729,0.682,0.042,3.688,0.273,0.594,0.649,16.78,0.249,0.421,179.5,0.646666667,0.664,0.657333333,15.7842,16.428,16.1838
2022-12-17,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,grand_growth,2,24.2,15.5,71.5,24.4,1,0.732,0.723,0.136,1.1,3.833,0.268,0.532,0.666,0.729,0.722,0.141,0.365,2.24,1.434,3.47,0.261,0.615,0.648,0.142,0.73,0.722,0.139,3.615,0.264,0.582,0.655,17.34,0.966,0.405,186.0,0.643333333,0.664,0.655666667,17.7144,17.6418,17.666
2022-12-24,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,grand_growth,2,21.3,15.6,74.1,22.6,1,0.714,0.695,0.077,1.285,4.106,0.26,0.574,0.622,0.706,0.7,0.084,0.395,2.478,1.181,3.941,0.253,0.57,0.655,0.157,0.709,0.698,0.081,4.007,0.256,0.571,0.642,15.77,1.014,0.407,192.5,0.636666667,0.643666667,0.640666667,15.2082,15.0378,15.1017
2022-12-31,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,grand_growth,2,24.3,17.4,74.7,28.7,1,0.745,0.737,0.127,1.23,3.914,0.255,0.579,0.643,0.756,0.745,0.134,0.418,2.407,1.557,3.545,0.277,0.638,0.713,0.135,0.752,0.742,0.131,3.693,0.268,0.614,0.685,18.14,1.136,0.424,199.0,0.655666667,0.702333333,0.683666667,18.1035,18.3708,18.2736
2023-01-07,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,grand_growth,2,21.6,16.0,76.1,34.2,1,0.708,0.683,0.139,1.2,3.719,0.243,0.502,0.665,0.706,0.675,0.15,0.359,2.559,1.499,3.848,0.25,0.609,0.655,0.121,0.707,0.678,0.145,3.796,0.247,0.566,0.659,16.4,1.515,0.417,205.5,0.625,0.656666667,0.644,15.2928,15.2496,15.2712
2023-01-14,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,grand_growth,2,21.4,15.6,79.2,4.4,1,0.701,0.709,0.043,1.024,3.217,0.258,0.556,0.617,0.708,0.714,0.06,0.397,2.278,1.209,3.579,0.264,0.556,0.632,0.132,0.705,0.712,0.052,3.434,0.261,0.556,0.626,16.98,0.197,0.428,212.0,0.624666667,0.632,0.629,15.0014,15.1512,15.087
2023-01-21,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,grand_growth,2,23.8,14.3,80.0,10.0,1,0.719,0.69,0.025,1.123,3.573,0.237,0.548,0.622,0.727,0.691,0.014,0.378,2.263,1.386,4.154,0.28,0.564,0.686,0.144,0.724,0.691,0.019,3.922,0.263,0.557,0.66,19.03,0.402,0.434,218.5,0.629666667,0.659,0.647,17.1122,17.3026,17.2312
2023-01-28,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,grand_growth,2,24.9,16.5,77.5,4.3,1,0.772,0.762,0.07,1.112,4.045,0.282,0.611,0.694,0.754,0.768,0.079,0.383,2.63,1.404,3.953,0.271,0.618,0.69,0.142,0.761,0.765,0.075,3.99,0.275,0.615,0.692,19.27,0.167,0.434,225.0,0.692333333,0.687333333,0.689333333,19.2228,18.7746,18.9489
2023-02-04,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,grand_growth,2,24.2,15.1,84.5,10.9,1,0.801,0.807,0.033,1.296,3.653,0.283,0.65,0.715,0.795,0.8,0.019,0.382,2.44,1.387,4.096,0.306,0.637,0.736,0.156,0.797,0.803,0.026,3.919,0.297,0.642,0.728,20.48,0.434,0.456,231.5,0.722,0.722666667,0.722333333,19.3842,19.239,19.2874
2023-02-11,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,grand_growth,2,24.6,14.9,83.8,24.0,1,0.756,0.742,0.118,1.188,4.013,0.288,0.582,0.646,0.766,0.749,0.115,0.417,2.152,1.57,3.693,0.297,0.678,0.689,0.133,0.762,0.746,0.117,3.821,0.294,0.639,0.672,20.62,0.936,0.454,238.0,0.661333333,0.711,0.691,18.5976,18.8436,18.7452
2023-02-18,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,grand_growth,2,24.2,14.5,77.4,15.6,1,0.767,0.774,0.044,1.279,3.634,0.266,0.637,0.699,0.781,0.783,0.039,0.381,2.22,1.357,4.623,0.299,0.606,0.692,0.152,0.775,0.78,0.041,4.228,0.286,0.619,0.695,18.73,0.621,0.426,244.5,0.701,0.693,0.696333333,18.5614,18.9002,18.755
2023-02-25,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,grand_growth,2,25.4,15.9,76.1,5.2,1,0.778,0.75,0.066,1.461,3.854,0.269,0.65,0.712,0.789,0.756,0.096,0.374,2.541,1.35,4.048,0.285,0.637,0.72,0.162,0.784,0.754,0.083,3.971,0.278,0.642,0.717,19.34,0.195,0.428,251.0,0.713333333,0.715333333,0.714333333,19.7612,20.0406,19.9136
2023-03-04,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,grand_growth,2,24.3,13.8,81.6,13.7,1,0.783,0.764,0.15,1.261,3.345,0.268,0.657,0.757,0.764,0.745,0.178,0.395,2.244,1.545,3.181,0.283,0.635,0.722,0.126,0.772,0.752,0.166,3.247,0.277,0.644,0.736,19.81,0.542,0.441,257.5,0.732333333,0.707,0.717333333,19.0269,18.5652,18.7596
2023-03-11,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,grand_growth,2,24.7,14.6,83.7,5.7,1,0.81,0.791,0.063,1.132,3.735,0.283,0.727,0.701,0.837,0.801,0.067,0.448,2.579,1.595,4.03,0.319,0.714,0.757,0.139,0.826,0.797,0.065,3.912,0.305,0.719,0.735,20.72,0.221,0.453,264.0,0.746,0.769333333,0.76,20.007,20.6739,20.4022
2023-03-18,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,grand_growth,2,24.9,14.5,81.6,18.6,1,0.786,0.774,0.123,1.189,3.202,0.281,0.61,0.678,0.782,0.772,0.114,0.349,2.617,1.673,4.051,0.28,0.636,0.719,0.154,0.783,0.773,0.118,3.711,0.281,0.625,0.702,20.36,0.715,0.445,270.5,0.691333333,0.712333333,0.703333333,19.5714,19.4718,19.4967
2023-03-25,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,grand_growth,2,25.1,15.5,86.6,13.6,1,0.805,0.811,0.09,1.175,4.233,0.289,0.631,0.712,0.814,0.816,0.092,0.411,2.817,1.675,4.028,0.309,0.642,0.757,0.181,0.811,0.814,0.091,4.11,0.301,0.637,0.739,21.7,0.522,0.468,277.0,0.716,0.737666667,0.729,20.2055,20.4314,20.3561
2023-04-01,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,grand_growth,2,26.2,14.1,81.2,6.3,1,0.809,0.807,0.035,1.369,3.975,0.293,0.627,0.749,0.797,0.816,0.038,0.41,2.222,1.363,4.082,0.287,0.665,0.706,0.162,0.802,0.813,0.037,4.039,0.29,0.65,0.723,21.27,0.23,0.446,283.5,0.728333333,0.722666667,0.725,21.1958,20.8814,21.0124
2023-04-08,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,grand_growth,2,27.9,16.2,80.7,24.2,1,0.821,0.782,0.101,1.236,4.056,0.284,0.647,0.757,0.831,0.785,0.108,0.38,2.648,1.623,3.772,0.305,0.68,0.762,0.163,0.827,0.784,0.105,3.885,0.297,0.667,0.76,22.46,0.838,0.455,290.0,0.741666667,0.757666667,0.751333333,22.9059,23.1849,23.0733
2023-04-15,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,maturation,2,28.5,13.3,87.5,15.5,1,0.827,0.828,0.141,1.343,3.942,0.3,0.666,0.745,0.826,0.844,0.129,0.44,2.592,1.317,4.106,0.289,0.693,0.778,0.148,0.827,0.837,0.135,4.04,0.293,0.682,0.765,24.9,0.527,0.475,296.5,0.746,0.765666667,0.758,23.5695,23.541,23.5695
2023-04-22,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,maturation,2,29.4,15.1,85.2,9.3,1,0.864,0.849,0.099,1.398,3.736,0.297,0.728,0.819,0.877,0.84,0.129,0.416,2.485,1.628,4.544,0.331,0.729,0.816,0.17,0.872,0.843,0.115,4.221,0.318,0.729,0.817,25.08,0.306,0.474,303.0,0.803666667,0.807333333,0.806,25.4016,25.7838,25.6368
2023-04-29,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,maturation,2,24.0,14.0,78.5,14.7,1,0.865,0.873,0.065,1.28,3.939,0.298,0.698,0.759,0.853,0.879,0.075,0.402,2.702,1.458,4.151,0.322,0.698,0.794,0.155,0.857,0.877,0.071,4.066,0.312,0.698,0.78,18.84,0.588,0.428,309.5,0.774,0.781666667,0.778333333,20.76,20.472,20.568
2023-05-06,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,maturation,2,27.9,14.0,80.4,1.6,1,0.821,0.798,0.045,1.236,3.779,0.287,0.671,0.76,0.816,0.786,0.029,0.396,2.409,1.4,3.661,0.298,0.674,0.763,0.146,0.818,0.791,0.036,3.708,0.294,0.673,0.762,22.48,0.055,0.448,316.0,0.750666667,0.751,0.751,22.9059,22.7664,22.8222
2023-05-13,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,maturation,2,27.0,15.1,82.0,2.1,1,0.833,0.822,0.06,1.482,3.987,0.281,0.663,0.705,0.837,0.814,0.073,0.402,2.481,1.441,4.477,0.307,0.732,0.786,0.166,0.835,0.817,0.067,4.281,0.297,0.704,0.754,22.1,0.074,0.454,322.5,0.733666667,0.785,0.764333333,22.491,22.599,22.545
2023-05-20,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,maturation,2,28.4,15.1,78.9,1.7,1,0.835,0.819,0.104,1.368,3.87,0.302,0.657,0.709,0.826,0.835,0.1,0.404,2.432,1.812,4.42,0.324,0.674,0.766,0.134,0.83,0.829,0.102,4.2,0.315,0.667,0.743,22.41,0.057,0.446,329.0,0.733666667,0.755333333,0.746666667,23.714,23.4584,23.572
2023-05-27,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,maturation,2,26.4,13.8,83.3,0.8,1,0.838,0.815,0.035,1.337,3.564,0.296,0.707,0.742,0.833,0.813,0.053,0.415,2.393,1.605,3.756,0.314,0.693,0.76,0.146,0.835,0.814,0.045,3.679,0.306,0.699,0.753,21.99,0.03,0.454,335.5,0.762333333,0.762,0.762333333,22.1232,21.9912,22.044
2023-06-03,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,maturation,2,29.2,18.3,79.1,1.1,1,0.832,0.817,0.025,1.191,3.68,0.294,0.66,0.693,0.805,0.811,0.032,0.347,2.366,1.426,4.302,0.295,0.67,0.744,0.119,0.816,0.813,0.029,4.053,0.295,0.666,0.723,23.09,0.036,0.459,342.0,0.728333333,0.739666667,0.735,24.2944,23.506,23.8272
2023-06-10,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,maturation,2,28.7,16.2,79.5,0.1,1,0.819,0.83,0.042,1.278,3.835,0.283,0.638,0.746,0.802,0.838,0.035,0.378,2.372,1.69,3.811,0.299,0.639,0.753,0.161,0.809,0.835,0.038,3.82,0.293,0.639,0.75,22.78,0.003,0.452,348.5,0.734333333,0.731333333,0.732666667,23.5053,23.0174,23.2183
2023-06-17,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,maturation,2,28.0,16.0,84.1,0.7,1,0.869,0.851,0.049,1.303,4.048,0.303,0.702,0.822,0.889,0.86,0.043,0.413,2.758,1.72,4.557,0.324,0.723,0.785,0.166,0.881,0.856,0.046,4.353,0.316,0.714,0.8,23.56,0.023,0.468,355.0,0.797666667,0.799,0.798333333,24.332,24.892,24.668
2023-06-24,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,maturation,2,27.5,17.5,76.0,6.6,1,0.878,0.846,0.066,1.063,3.939,0.291,0.739,0.81,0.89,0.861,0.052,0.466,2.754,1.554,4.476,0.32,0.709,0.807,0.165,0.885,0.855,0.058,4.261,0.309,0.721,0.808,20.9,0.232,0.439,361.5,0.809,0.802,0.804666667,24.145,24.475,24.3375
2023-07-01,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,maturation,2,29.7,16.3,76.2,0.8,1,0.9,0.856,0.05,1.211,4.646,0.324,0.723,0.842,0.892,0.862,0.053,0.438,2.825,1.702,4.271,0.317,0.708,0.818,0.174,0.895,0.86,0.051,4.421,0.32,0.714,0.828,22.6,0.028,0.443,367.3,0.821666667,0.806,0.812333333,26.73,26.4924,26.5815
2023-07-08,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,maturation,2,30.9,16.6,73.5,3.4,1,0.883,0.865,0.028,1.313,4.086,0.297,0.717,0.791,0.86,0.857,0.022,0.459,2.643,1.36,4.229,0.306,0.732,0.782,0.164,0.869,0.86,0.025,4.172,0.302,0.726,0.785,22.71,0.105,0.436,373.5,0.797,0.791333333,0.793333333,27.2847,26.574,26.8521
2023-07-15,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,maturation,2,26.3,17.3,72.3,0.2,1,0.875,0.837,-0.035,1.264,4.152,0.318,0.686,0.777,0.897,0.818,-0.04,0.438,2.666,1.52,4.22,0.312,0.719,0.834,0.159,0.888,0.826,-0.038,4.193,0.314,0.706,0.811,19.0,0.008,0.42,378.4,0.779333333,0.816666667,0.801666667,23.0125,23.5911,23.3544
2023-07-22,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,maturation,2,28.2,18.1,73.4,0.3,1,0.9,0.887,0.033,1.338,4.264,0.295,0.755,0.802,0.9,0.899,0.012,0.421,2.522,1.482,4.654,0.326,0.724,0.832,0.157,0.9,0.895,0.022,4.498,0.313,0.736,0.82,20.7,0.011,0.432,382.8,0.819,0.818666667,0.818666667,25.38,25.38,25.38
2023-07-29,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,ripening,2,27.9,16.0,71.9,5.3,1,0.876,0.838,0.07,1.441,3.996,0.309,0.722,0.757,0.9,0.84,0.095,0.42,2.944,1.716,4.358,0.335,0.732,0.852,0.177,0.89,0.84,0.084,4.213,0.324,0.728,0.814,20.05,0.183,0.419,386.6,0.785,0.828,0.810666667,24.4404,25.11,24.831
2023-08-05,MLG001,Jambearjo Farm,-8.075307,112.650801,450,2,C2,ripening,2,25.7,20.0,70.1,1.7,1,0.832,0.82,-0.001,1.327,3.853,0.296,0.64,0.781,0.853,0.825,-0.003,0.43,2.382,1.681,4.501,0.324,0.681,0.792,0.144,0.845,0.823,-0.002,4.242,0.313,0.665,0.788,17.99,0.062,0.417,390.4,0.751,0.775333333,0.766,21.3824,21.9221,21.7165
