date,farm_id,district,latitude,longitude,altitude,rotun,plant_age,total_stalk,height_stalk,stalk_diameter,stalk_weight,temperature,presipitasi,relative_humidity,light_intensity,ndvi_s2,gndvi_s2,ndwi_s2,rvi_s2,dvi_s2,evi_s2,savi_s2,wdrvi_s2,ndvi_l9,gndvi_l9,ndwi_l9,rvi_l9,dvi_l9,evi_l9,savi_l9,wdrvi_l9,ndvi_fusion,gndvi_fusion,ndwi_fusion,rvi_fusion,dvi_fusion,evi_fusion,savi_fusion,wdrvi_fusion,yield_tons_per_hectare,temperature_humidity_interaction,water_stress_index,vegetation_health
2023-02-14,FARM0017,A,-7.513173,111.982985,355,3,48,8917,321.96,2.62,20.33,30.8,9.9,74.5,16.6,0.6843,0.7102,0.6942,5.3345,0.4998,0.7309,0.6093,0.0324,0.7679,0.6394,0.624,7.6171,0.4733,0.7755,0.6359,0.2074,0.7261,0.6748,0.6591,6.4758,0.4865,0.7532,0.6226,0.1199,114.82,2294.6,0.3409,0.70045
2024-05-09,FARM0017,A,-7.513173,111.982985,355,4,56,9024,321.6,2.21,11.85,29.1,0.3,89.4,14.2,0.7207,0.6975,0.7322,6.162,0.5419,0.7302,0.6493,0.1041,0.7125,0.6772,0.7149,5.9563,0.5005,0.6998,0.6244,0.0873,0.7166,0.6874,0.7236,6.0591,0.5212,0.715,0.6368,0.0957,106.46,2601.54,0.2764,0.702
2021-02-24,FARM0018,A,-7.488051,111.991713,687,1,56,11080,357.34,2.72,25.54,31.4,2.9,75.5,16.7,0.7292,0.7277,0.6678,6.3861,0.5378,0.8206,0.6519,0.1217,0.6892,0.7014,0.6662,5.4358,0.4665,0.6551,0.5946,0.0418,0.7092,0.7145,0.667,5.911,0.5021,0.7378,0.6232,0.0817,113.53,2370.7,0.333,0.7118500000000001
2022-05-20,FARM0018,A,-7.488051,111.991713,687,2,56,9812,364.45,3.23,28.95,29.6,2.3,86.8,15.9,0.7153,0.6768,0.6785,6.0245,0.5206,0.7215,0.636,0.0929,0.706,0.6812,0.7179,5.8026,0.504,0.7129,0.6228,0.0743,0.7106,0.679,0.6982,5.9136,0.5123,0.7172,0.6294,0.0836,114.82,2569.28,0.3018,0.6948000000000001
2023-06-14,FARM0018,A,-7.488051,111.991713,687,3,48,10630,341.87,2.73,29.28,30.2,3.8,77.5,15.2,0.6906,0.6466,0.7232,5.4635,0.5085,0.7291,0.6169,0.0443,0.7194,0.68,0.6533,6.1283,0.5146,0.7365,0.6352,0.1014,0.705,0.6633,0.6882,5.7959,0.5116,0.7328,0.626,0.0728,113.27,2340.5,0.3118,0.68415
2024-09-06,FARM0018,A,-7.488051,111.991713,687,4,56,10538,326.09,2.4,16.81,21.4,0.7,77.8,14.6,0.7324,0.6689,0.7333,6.4738,0.5496,0.7411,0.6593,0.1285,0.7887,0.6958,0.6895,8.4631,0.5382,0.8367,0.6827,0.2572,0.7605,0.6824,0.7114,7.4685,0.5439,0.7889,0.671,0.1928,112.81,1664.92,0.2886,0.7214499999999999
2021-01-25,FARM0019,A,-7.507116,112.00546,410,1,52,10402,359.78,3.25,27.56,27.5,26.7,85.3,15.9,0.7469,0.654,0.7143,6.9007,0.513,0.7844,0.6483,0.1597,0.6947,0.6709,0.6336,5.5506,0.4989,0.693,0.6143,0.0522,0.7208,0.6624,0.6739,6.2256,0.506,0.7387,0.6313,0.1059,117.21,2345.75,0.3260999999999999,0.6916
2022-04-20,FARM0019,A,-7.507116,112.00546,410,2,56,10172,362.67,3.24,50.7,31.1,1.6,79.2,14.9,0.6785,0.6542,0.7197,5.2217,0.496,0.6884,0.6044,0.0217,0.7071,0.6729,0.7222,5.8284,0.5136,0.6562,0.6282,0.0765,0.6928,0.6636,0.721,5.525,0.5048,0.6723,0.6163,0.0491,113.74,2463.12,0.279,0.6781999999999999
2023-05-15,FARM0019,A,-7.507116,112.00546,410,3,48,10562,353.64,2.5,12.82,33.4,12.2,77.4,14.7,0.755,0.719,0.7333,7.1645,0.5593,0.8591,0.6761,0.1779,0.7337,0.7058,0.6583,6.5092,0.5095,0.7132,0.6398,0.1311,0.7443,0.7124,0.6958,6.8368,0.5344,0.7862,0.658,0.1545,116.07,2585.16,0.3042,0.72835
2024-08-07,FARM0019,A,-7.507116,112.00546,410,4,56,9963,299.69,2.79,30.25,22.9,4.3,73.8,14.4,0.672,0.6249,0.7146,5.0972,0.483,0.6382,0.5944,0.0096,0.7518,0.7348,0.6996,7.0572,0.5253,0.7824,0.6573,0.1706,0.7119,0.6799,0.7071,6.0772,0.5041,0.7103,0.6259,0.0901,117.21,1690.02,0.2929,0.6959
2021-01-25,FARM0020,A,-7.510904,111.996159,242,1,52,10939,363.18,3.03,42.31,31.0,13.0,71.2,15.1,0.7371,0.7285,0.7333,6.6077,0.5516,0.8168,0.6628,0.1385,0.7616,0.6915,0.6836,7.3884,0.4893,0.7866,0.6424,0.1928,0.7493,0.71,0.7084,6.998,0.5205,0.8017,0.6526,0.1656,116.75,2207.2,0.2916,0.7296499999999999
2022-03-21,FARM0020,A,-7.510904,111.996159,242,2,52,10621,361.73,3.08,25.34,32.9,1.8,83.1,16.3,0.6912,0.6288,0.6781,5.4766,0.497,0.6704,0.6116,0.0455,0.6966,0.6682,0.6376,5.5913,0.467,0.6724,0.5985,0.0558,0.6939,0.6485,0.6579,5.534,0.482,0.6714,0.605,0.0507,114.52,2733.99,0.3421,0.6712
2023-05-15,FARM0020,A,-7.510904,111.996159,242,3,52,10140,329.09,2.8,27.74,31.7,3.0,70.7,14.5,0.7016,0.7022,0.6264,5.7019,0.5304,0.7511,0.6335,0.0656,0.7849,0.6766,0.6333,8.2992,0.5453,0.8036,0.6846,0.2481,0.7433,0.6894,0.6299,7.0006,0.5379,0.7774,0.659,0.1568,116.04,2241.19,0.3701,0.71635
2024-07-08,FARM0020,A,-7.510904,111.996159,242,4,52,10091,357.49,2.72,26.32,25.6,1.6,89.5,14.3,0.6741,0.7034,0.6016,5.1371,0.4829,0.6883,0.5955,0.0135,0.7317,0.7161,0.6592,6.4538,0.5239,0.7122,0.6463,0.1269,0.7029,0.7097,0.6304,5.7955,0.5034,0.7002,0.6209,0.0702,116.75,2291.2,0.3696,0.7062999999999999
2021-01-25,FARM0021,A,-7.498983,111.989774,355,1,52,9229,369.19,3.18,45.04,28.6,0.5,84.8,13.4,0.7648,0.6507,0.6539,7.5043,0.5213,0.7805,0.6618,0.2003,0.7896,0.7389,0.6519,8.504,0.5471,0.8137,0.6879,0.2595,0.7772,0.6948,0.6529,8.0042,0.5342,0.7971,0.6749,0.2299,113.02,2425.28,0.3471,0.736
2022-02-19,FARM0021,A,-7.498983,111.989774,355,2,48,9937,373.1,3.34,52.06,32.8,13.6,72.2,14.8,0.6863,0.6697,0.6118,5.3763,0.5015,0.6802,0.6112,0.0363,0.7276,0.7147,0.6082,6.3413,0.4642,0.7226,0.6118,0.1183,0.707,0.6922,0.61,5.8588,0.4828,0.7014,0.6115,0.0773,113.99,2368.16,0.39,0.6996
2023-03-16,FARM0021,A,-7.498983,111.989774,355,3,48,8871,369.96,3.06,48.6,33.0,16.6,79.0,13.9,0.7511,0.6808,0.6588,7.0349,0.4993,0.7373,0.643,0.1691,0.6932,0.7188,0.6487,5.5193,0.4654,0.6339,0.596,0.0494,0.7222,0.6998,0.6538,6.2771,0.4823,0.6856,0.6195,0.1092,116.74,2607.0,0.3462,0.711
2024-05-09,FARM0021,A,-7.498983,111.989774,355,4,52,9739,320.16,2.85,24.9,32.9,1.0,74.4,15.0,0.7287,0.7281,0.7311,6.3732,0.5427,0.808,0.654,0.1207,0.7945,0.6807,0.6451,8.7317,0.549,0.7945,0.6914,0.2718,0.7616,0.7044,0.6881,7.5525,0.5459,0.8012,0.6727,0.1962,114.84,2447.76,0.3119,0.7330000000000001
2020-12-26,FARM0022,A,-7.514499,111.993633,605,1,48,9409,358.13,2.77,30.54,29.1,11.6,82.7,13.3,0.7261,0.6671,0.7124,6.3027,0.501,0.7048,0.6315,0.1153,0.6782,0.6922,0.7005,5.2147,0.4588,0.6329,0.585,0.021,0.7022,0.6797,0.7064,5.7587,0.4799,0.6688,0.6082,0.0681,113.65,2406.57,0.2936,0.69095
2022-01-20,FARM0022,A,-7.514499,111.993633,605,2,48,9730,309.1,2.61,15.69,29.8,5.7,88.6,14.6,0.6936,0.694,0.6672,5.5282,0.474,0.6756,0.6008,0.0502,0.7471,0.68,0.7222,6.9087,0.5303,0.8108,0.6575,0.1603,0.7204,0.687,0.6947,6.2185,0.5021,0.7432,0.6292,0.1052,113.96,2640.28,0.3053,0.7037
2023-02-14,FARM0022,A,-7.514499,111.993633,605,3,48,10020,328.46,3.2,38.68,33.4,0.0,82.7,13.2,0.757,0.6551,0.7125,7.2318,0.5134,0.8224,0.6536,0.1825,0.7352,0.6933,0.7052,6.554,0.4901,0.6881,0.6302,0.1345,0.7461,0.6742,0.7089,6.8929,0.5018,0.7553,0.6419,0.1585,113.07,2762.18,0.2911,0.7101500000000001
2024-05-09,FARM0022,A,-7.514499,111.993633,605,4,56,8669,349.73,2.76,27.43,32.6,6.8,84.5,13.5,0.7744,0.6853,0.7333,7.8638,0.5673,0.8156,0.6904,0.2226,0.7536,0.6835,0.7068,7.1173,0.5004,0.7613,0.6448,0.1747,0.764,0.6844,0.7201,7.4905,0.5339,0.7885,0.6676,0.1987,113.27,2754.7,0.2799,0.7242
2021-02-24,FARM0023,A,-7.497654,111.993727,478,1,56,10728,345.47,3.33,54.66,31.6,6.3,81.6,14.5,0.7068,0.6633,0.7261,5.8223,0.5219,0.7168,0.6322,0.076,0.7702,0.6455,0.7072,7.7018,0.5073,0.7643,0.6568,0.2127,0.7385,0.6544,0.7166,6.762,0.5146,0.7406,0.6445,0.1443,115.63,2578.56,0.2834,0.69645
2022-05-20,FARM0023,A,-7.497654,111.993727,478,2,56,10080,318.88,2.86,27.51,31.1,3.8,72.8,14.9,0.7022,0.6104,0.7027,5.7151,0.4725,0.6898,0.6043,0.0667,0.7279,0.6985,0.6308,6.3505,0.4576,0.6533,0.6081,0.119,0.715,0.6545,0.6668,6.0328,0.4651,0.6716,0.6062,0.0929,114.81,2264.08,0.3332000000000001,0.68475
2023-07-14,FARM0023,A,-7.497654,111.993727,478,3,52,9356,344.8,2.7,25.34,27.6,0.5,70.6,16.9,0.689,0.6892,0.7324,5.4306,0.5281,0.7069,0.6255,0.0413,0.6901,0.6883,0.6504,5.4537,0.4611,0.6782,0.5921,0.0434,0.6895,0.6888,0.6914,5.4422,0.4946,0.6926,0.6088,0.0423,115.82,1948.56,0.3086,0.6891499999999999
2024-08-07,FARM0023,A,-7.497654,111.993727,478,4,48,8970,332.23,2.4,24.35,26.7,4.4,76.0,14.3,0.7366,0.668,0.6459,6.5942,0.5508,0.7518,0.6622,0.1375,0.7037,0.7302,0.6904,5.7499,0.5048,0.6952,0.622,0.0698,0.7202,0.6991,0.6681,6.1721,0.5278,0.7235,0.6421,0.1036,114.33,2029.2,0.3319,0.70965
2020-12-26,FARM0024,A,-7.501661,111.981519,594,1,48,10032,333.77,3.6,31.79,27.6,12.2,81.3,14.8,0.6876,0.6927,0.6311,5.4011,0.5138,0.7165,0.6179,0.0386,0.7394,0.6739,0.6448,6.6744,0.4979,0.7413,0.6365,0.1434,0.7135,0.6833,0.638,6.0377,0.5058,0.7289,0.6272,0.091,112.97,2243.88,0.362,0.6984
2022-01-20,FARM0024,A,-7.501661,111.981519,594,2,48,9605,363.98,2.83,30.26,26.8,10.7,83.8,15.9,0.7644,0.7019,0.6485,7.4874,0.5539,0.8165,0.6784,0.1992,0.7573,0.6314,0.6048,7.2407,0.4894,0.7047,0.6405,0.1831,0.7608,0.6667,0.6266,7.364,0.5217,0.7606,0.6594,0.1911,115.81,2245.84,0.3734,0.71375
2023-02-14,FARM0024,A,-7.501661,111.981519,594,3,48,10575,285.18,3.21,34.25,32.4,24.0,86.9,15.5,0.7066,0.6976,0.6843,5.8174,0.4794,0.7011,0.6102,0.0756,0.7337,0.7054,0.6007,6.5108,0.4626,0.7374,0.6138,0.1313,0.7202,0.7015,0.6425,6.1641,0.471,0.7193,0.612,0.1034,113.05,2815.56,0.3575,0.71085
2024-05-09,FARM0024,A,-7.501661,111.981519,594,4,56,9019,318.86,2.29,13.96,33.7,8.7,78.1,16.6,0.7175,0.6934,0.6043,6.0788,0.5031,0.7498,0.6282,0.0974,0.7537,0.6763,0.6391,7.1205,0.516,0.7254,0.6534,0.175,0.7356,0.6848,0.6217,6.5997,0.5096,0.7376,0.6408,0.1362,115.01,2631.97,0.3783,0.7101999999999999
2021-01-25,FARM0025,A,-7.502026,112.003435,655,1,52,10670,346.24,2.95,38.49,32.4,28.6,84.4,14.1,0.7577,0.7003,0.6486,7.2553,0.5261,0.8412,0.6608,0.184,0.6999,0.682,0.714,5.6634,0.4935,0.6745,0.6142,0.0622,0.7288,0.6911,0.6813,6.4593,0.5098,0.7578,0.6375,0.1231,116.69,2734.56,0.3187,0.7099500000000001
2022-03-21,FARM0025,A,-7.502026,112.003435,655,2,52,10359,370.88,2.89,30.04,35.0,30.7,83.5,13.6,0.6762,0.6946,0.7124,5.1767,0.4804,0.6499,0.5953,0.0174,0.6987,0.7155,0.6831,5.6386,0.4999,0.6765,0.6169,0.06,0.6875,0.7051,0.6978,5.4076,0.4901,0.6632,0.6061,0.0387,117.3,2922.5,0.3022,0.6962999999999999
2023-04-15,FARM0025,A,-7.502026,112.003435,655,3,48,10364,325.07,3.0,21.51,35.0,0.7,81.0,14.7,0.7425,0.6529,0.6733,6.7685,0.5471,0.8182,0.6635,0.1503,0.7217,0.7428,0.6419,6.1863,0.5195,0.709,0.6388,0.106,0.7321,0.6979,0.6576,6.4774,0.5333,0.7636,0.6512,0.1282,117.18,2835.0,0.3424,0.715
2024-05-09,FARM0025,A,-7.502026,112.003435,655,4,48,9570,313.72,2.82,19.38,30.5,6.0,70.3,14.5,0.764,0.7038,0.6812,7.4745,0.523,0.8069,0.6623,0.1984,0.7283,0.6721,0.6999,6.3617,0.4892,0.6699,0.6263,0.1199,0.7462,0.6879,0.6905,6.9181,0.5061,0.7384,0.6443,0.1591,117.13,2144.15,0.3095,0.71705
2021-01-25,FARM0026,A,-7.499239,112.007102,318,1,52,11704,332.79,3.13,24.62,30.2,7.1,77.4,13.0,0.7,0.6239,0.7143,5.6678,0.4941,0.7399,0.6147,0.0626,0.7191,0.6729,0.7222,6.1187,0.5187,0.7105,0.637,0.1006,0.7096,0.6484,0.7182,5.8933,0.5064,0.7252,0.6258,0.0816,113.75,2337.48,0.2818000000000001,0.679
2022-03-21,FARM0026,A,-7.499239,112.007102,318,2,52,11208,342.69,2.71,40.14,33.2,50.0,71.5,14.5,0.7418,0.6974,0.6296,6.7462,0.5047,0.7864,0.6414,0.1487,0.7747,0.66,0.7134,7.8788,0.522,0.8105,0.6671,0.2235,0.7583,0.6787,0.6715,7.3125,0.5133,0.7984,0.6542,0.1861,115.8,2373.8,0.3285,0.7184999999999999
2023-06-14,FARM0026,A,-7.499239,112.007102,318,3,56,10811,338.95,2.9,22.2,29.5,0.9,70.9,14.7,0.6892,0.6804,0.6057,5.4344,0.4897,0.7313,0.6068,0.0416,0.6979,0.6666,0.7151,5.6193,0.4949,0.6792,0.614,0.0583,0.6935,0.6735,0.6604,5.5269,0.4923,0.7052,0.6104,0.05,116.67,2091.55,0.3396,0.6835
2024-07-08,FARM0026,A,-7.499239,112.007102,318,4,48,10778,299.25,2.96,23.86,27.3,1.7,89.1,15.1,0.715,0.6246,0.7109,6.0179,0.4936,0.6981,0.622,0.0924,0.7693,0.6293,0.6881,7.6707,0.4707,0.7846,0.6351,0.2108,0.7422,0.6269,0.6995,6.8443,0.4821,0.7413,0.6285,0.1516,115.91,2432.43,0.3005,0.68455
2021-02-24,FARM0027,A,-7.504192,112.018116,446,1,56,10351,357.12,3.6,64.23,31.3,13.2,86.1,13.2,0.7636,0.687,0.7333,7.4614,0.5629,0.8709,0.6825,0.1975,0.7353,0.6356,0.6185,6.5565,0.4785,0.6716,0.6237,0.1347,0.7495,0.6613,0.6759,7.0089,0.5207,0.7712,0.6531,0.1661,115.06,2694.93,0.3241000000000001,0.7054
2022-05-20,FARM0027,A,-7.504192,112.018116,446,2,56,10291,293.41,2.61,18.41,31.8,1.8,86.9,16.6,0.6906,0.7308,0.6611,5.4633,0.531,0.7376,0.6277,0.0443,0.6774,0.7088,0.6983,5.1996,0.4546,0.646,0.5823,0.0196,0.684,0.7198,0.6797,5.3315,0.4928,0.6918,0.605,0.0319,114.68,2763.42,0.3203,0.7019
2023-08-13,FARM0027,A,-7.504192,112.018116,446,3,56,9929,320.2,2.97,30.58,24.2,5.0,79.5,15.0,0.7014,0.6921,0.617,5.697,0.4868,0.6904,0.6115,0.0652,0.77,0.7161,0.6833,7.6971,0.4879,0.8207,0.6456,0.2124,0.7357,0.7041,0.6502,6.6971,0.4873,0.7556,0.6286,0.1388,116.54,1923.9,0.3498,0.7199
2024-09-06,FARM0027,A,-7.504192,112.018116,446,4,48,10086,317.37,2.69,28.05,21.0,0.5,85.3,13.0,0.7168,0.7137,0.719,6.062,0.5108,0.7867,0.6318,0.096,0.7482,0.7037,0.6499,6.943,0.4883,0.6924,0.6354,0.1627,0.7325,0.7087,0.6844,6.5025,0.4995,0.7395,0.6336,0.1293,117.15,1791.3,0.3156,0.7206
2021-02-24,FARM0028,A,-7.511028,112.006522,368,1,56,9510,343.71,3.67,37.87,31.3,8.8,85.1,13.1,0.7113,0.687,0.6799,5.9273,0.4962,0.7363,0.6215,0.0849,0.6844,0.6665,0.6813,5.3365,0.4682,0.6178,0.5931,0.0326,0.6978,0.6768,0.6806,5.6319,0.4822,0.677,0.6073,0.0587,113.49,2663.63,0.3194,0.6873
2022-03-21,FARM0028,A,-7.511028,112.006522,368,2,48,9590,338.27,2.77,28.53,32.0,0.5,71.0,13.6,0.6945,0.6953,0.6316,5.547,0.4847,0.6625,0.607,0.0519,0.7483,0.6886,0.708,6.9453,0.5197,0.7376,0.6526,0.1628,0.7214,0.6919,0.6698,6.2461,0.5022,0.7001,0.6298,0.1074,115.03,2272.0,0.3302,0.70665
2023-05-15,FARM0028,A,-7.511028,112.006522,368,3,52,9268,316.58,2.64,28.41,33.6,2.6,89.3,13.2,0.7018,0.6437,0.6404,5.7062,0.5117,0.6887,0.6245,0.066,0.7479,0.7241,0.7123,6.9329,0.5094,0.7882,0.6469,0.162,0.7248,0.6839,0.6764,6.3195,0.5106,0.7385,0.6357,0.114,116.71,3000.48,0.3236,0.70435
2024-08-07,FARM0028,A,-7.511028,112.006522,368,4,56,9010,325.57,2.93,35.15,22.3,2.6,75.8,14.2,0.7047,0.6845,0.6964,5.7729,0.5004,0.7383,0.6203,0.0717,0.6873,0.6871,0.6451,5.3955,0.4455,0.6337,0.582,0.038,0.696,0.6858,0.6707,5.5842,0.473,0.686,0.6011,0.0549,114.23,1690.34,0.3293,0.6909
2021-02-24,FARM0029,A,-7.517737,111.994957,651,1,56,9502,343.36,3.3,31.55,29.5,12.1,73.6,16.9,0.7162,0.6356,0.6828,6.0465,0.4852,0.7466,0.6181,0.0947,0.7399,0.7021,0.694,6.6894,0.4887,0.7007,0.6317,0.1445,0.728,0.6689,0.6884,6.3679,0.487,0.7236,0.6249,0.1196,115.72,2171.2,0.3116,0.69845
2022-04-20,FARM0029,A,-7.517737,111.994957,651,2,52,9239,337.36,2.86,22.39,33.6,1.0,70.3,16.9,0.6951,0.6454,0.7076,5.5594,0.488,0.7073,0.609,0.053,0.7159,0.6396,0.7002,6.0391,0.4732,0.7314,0.6114,0.0941,0.7055,0.6425,0.7039,5.7993,0.4806,0.7193,0.6102,0.0736,113.41,2362.08,0.2961,0.6739999999999999
2023-07-14,FARM0029,A,-7.517737,111.994957,651,3,56,10222,355.12,2.7,28.35,27.4,1.0,79.0,16.8,0.686,0.7002,0.6086,5.3692,0.4963,0.7029,0.6085,0.0356,0.7733,0.6735,0.6361,7.8227,0.4799,0.7265,0.6424,0.2201,0.7297,0.6869,0.6223,6.596,0.4881,0.7147,0.6254,0.1279,113.89,2164.6,0.3777,0.7082999999999999
2024-08-07,FARM0029,A,-7.517737,111.994957,651,4,48,9060,307.16,2.85,25.59,23.2,6.9,84.8,13.1,0.7408,0.6859,0.7122,6.7155,0.5063,0.7464,0.6417,0.1464,0.7101,0.6736,0.7084,5.8997,0.4866,0.703,0.6158,0.0825,0.7255,0.6797,0.7103,6.3076,0.4964,0.7247,0.6288,0.1145,117.08,1967.36,0.2897,0.7026
2021-01-25,FARM0030,A,-7.48646,112.012204,474,1,52,10573,389.22,3.37,32.4,30.3,5.2,77.4,16.6,0.7019,0.6869,0.7285,5.7101,0.5252,0.7339,0.6311,0.0663,0.7503,0.7001,0.6367,7.0094,0.5234,0.7757,0.6556,0.1673,0.7261,0.6935,0.6826,6.3597,0.5243,0.7548,0.6434,0.1168,112.8,2345.22,0.3174,0.7098
2022-03-21,FARM0030,A,-7.48646,112.012204,474,2,52,10222,347.73,2.56,18.34,35.0,2.0,80.3,16.1,0.7108,0.6692,0.7078,5.916,0.5401,0.7724,0.6431,0.0839,0.7963,0.66,0.7016,8.817,0.5497,0.8368,0.6927,0.2763,0.7535,0.6646,0.7047,7.3665,0.5449,0.8046,0.6679,0.1801,113.87,2810.5,0.2953,0.70905
2023-04-15,FARM0030,A,-7.48646,112.012204,474,3,48,11089,321.84,3.03,38.19,31.5,0.9,76.4,16.6,0.6725,0.6705,0.6198,5.106,0.4646,0.6583,0.5852,0.0105,0.7619,0.7022,0.7222,7.3993,0.5362,0.7751,0.6681,0.1935,0.7172,0.6864,0.671,6.2526,0.5004,0.7167,0.6267,0.102,114.59,2406.6,0.329,0.7018
2024-06-08,FARM0030,A,-7.48646,112.012204,474,4,52,10922,289.31,2.31,17.88,27.4,0.1,73.3,16.6,0.7264,0.7016,0.6725,6.3093,0.5,0.7208,0.6311,0.1158,0.7655,0.7336,0.7146,7.5272,0.521,0.7699,0.6619,0.2017,0.7459,0.7176,0.6935,6.9182,0.5105,0.7453,0.6465,0.1588,113.71,2008.42,0.3065,0.73175
2021-02-24,FARM0031,A,-7.481605,112.004652,708,1,56,9330,376.72,2.85,31.65,29.8,15.4,72.3,14.3,0.6888,0.6874,0.6074,5.426,0.4766,0.6742,0.5998,0.0409,0.7224,0.6799,0.6341,6.2055,0.4701,0.6536,0.6128,0.1076,0.7056,0.6837,0.6208,5.8157,0.4734,0.6639,0.6063,0.0742,115.28,2154.54,0.3792,0.69465
2022-03-21,FARM0031,A,-7.481605,112.004652,708,2,48,9352,365.93,3.21,44.92,30.7,5.5,80.6,15.0,0.7422,0.6897,0.7135,6.758,0.5538,0.7488,0.6666,0.1495,0.7909,0.7132,0.7162,8.5638,0.5342,0.7941,0.6817,0.2627,0.7665,0.7015,0.7149,7.6609,0.544,0.7714,0.6741,0.2061,114.9,2474.42,0.2851,0.734
2023-06-14,FARM0031,A,-7.481605,112.004652,708,3,56,8922,348.01,2.98,31.14,32.1,0.1,78.9,13.3,0.7207,0.6674,0.7172,6.162,0.5386,0.744,0.6477,0.1041,0.7327,0.6213,0.6189,6.4827,0.4605,0.6922,0.6121,0.1291,0.7267,0.6444,0.6681,6.3224,0.4996,0.7181,0.6299,0.1166,115.61,2532.690000000001,0.3319,0.68555
2024-08-07,FARM0031,A,-7.481605,112.004652,708,4,52,8855,267.43,2.69,20.05,26.5,0.0,74.1,15.9,0.7022,0.6848,0.7178,5.7152,0.5022,0.7034,0.6199,0.0667,0.7145,0.6811,0.6271,6.0056,0.4716,0.7116,0.6098,0.0914,0.7083,0.683,0.6724,5.8604,0.4869,0.7075,0.6148,0.0791,115.19,1963.65,0.3276,0.6956500000000001
2021-02-24,FARM0032,A,-7.489669,111.992276,644,1,56,10329,372.1,3.37,48.55,31.7,9.9,89.2,14.7,0.721,0.6656,0.7241,6.1673,0.5236,0.7748,0.6405,0.1045,0.7039,0.6905,0.6731,5.754,0.4898,0.6625,0.6144,0.0701,0.7124,0.6781,0.6986,5.9607,0.5067,0.7186,0.6274,0.0873,114.82,2827.64,0.3014,0.69525
2022-05-20,FARM0032,A,-7.489669,111.992276,644,2,56,9901,362.33,2.94,23.8,33.7,5.7,82.6,16.4,0.7394,0.7143,0.6627,6.6733,0.5512,0.7917,0.6638,0.1433,0.7158,0.7231,0.6428,6.0374,0.487,0.7181,0.6189,0.094,0.7276,0.7187,0.6528,6.3554,0.5191,0.7549,0.6413,0.1187,115.95,2783.62,0.3472,0.72315
2023-07-14,FARM0032,A,-7.489669,111.992276,644,3,52,9550,351.02,3.14,35.09,25.8,1.3,89.2,16.6,0.7421,0.7321,0.7291,6.7539,0.5538,0.7547,0.6665,0.1492,0.7691,0.6209,0.6883,7.6617,0.4709,0.7813,0.635,0.2102,0.7556,0.6765,0.7087,7.2078,0.5123,0.768,0.6508,0.1797,112.72,2301.36,0.2913,0.7160500000000001
2024-10-06,FARM0032,A,-7.489669,111.992276,644,4,56,9893,292.17,2.36,18.33,23.5,2.8,87.4,14.5,0.7057,0.6578,0.6908,5.7967,0.5024,0.7157,0.6218,0.0738,0.699,0.6892,0.6969,5.6435,0.485,0.7113,0.6093,0.0605,0.7023,0.6735,0.6939,5.7201,0.4937,0.7135,0.6156,0.0671,117.07,2053.9,0.3061,0.6879
2020-12-26,FARM0033,A,-7.486687,111.994497,670,1,48,10668,367.23,2.87,32.8,27.4,18.2,86.7,13.7,0.6745,0.6427,0.6097,5.1448,0.4608,0.675,0.5842,0.0143,0.7023,0.6953,0.7222,5.7176,0.5116,0.6873,0.6247,0.067,0.6884,0.669,0.666,5.4312,0.4862,0.6812,0.6044,0.0406,113.97,2375.58,0.334,0.6787000000000001
2022-02-19,FARM0033,A,-7.486687,111.994497,670,2,52,11441,332.9,3.13,23.25,30.3,19.4,81.9,15.0,0.7165,0.6993,0.6416,6.0556,0.5427,0.7801,0.6474,0.0955,0.7525,0.697,0.6624,7.0816,0.4745,0.7579,0.6296,0.1723,0.7345,0.6982,0.652,6.5686,0.5086,0.769,0.6385,0.1339,115.55,2481.57,0.348,0.71635
2023-05-15,FARM0033,A,-7.486687,111.994497,670,3,56,10268,319.24,2.7,23.08,32.0,5.1,78.3,13.7,0.765,0.6353,0.696,7.5113,0.5353,0.7785,0.6693,0.2007,0.6885,0.7197,0.7114,5.4198,0.4836,0.6284,0.6033,0.0403,0.7267,0.6775,0.7037,6.4655,0.5094,0.7035,0.6363,0.1205,115.6,2505.6,0.2963,0.7021
2024-06-08,FARM0033,A,-7.486687,111.994497,670,4,48,10305,277.53,2.53,16.67,31.5,0.3,89.7,14.1,0.6734,0.6377,0.7058,5.1237,0.4667,0.6686,0.5868,0.0122,0.7062,0.7039,0.7092,5.8075,0.4866,0.6666,0.6139,0.0747,0.6898,0.6708,0.7075,5.4656,0.4767,0.6676,0.6003,0.0435,113.5,2825.55,0.2925,0.6802999999999999
2021-01-25,FARM0034,A,-7.484984,111.99767,689,1,52,10600,342.58,3.23,33.17,30.5,23.9,88.8,13.1,0.7259,0.6627,0.6586,6.2961,0.5234,0.7633,0.643,0.1147,0.7805,0.6648,0.6719,8.112,0.5311,0.7692,0.6749,0.2373,0.7532,0.6637,0.6652,7.2041,0.5273,0.7663,0.6589,0.176,116.86,2708.4,0.3348,0.70845
2022-02-19,FARM0034,A,-7.484984,111.99767,689,2,48,10459,367.58,3.08,48.74,33.2,5.4,72.6,16.4,0.6741,0.6612,0.6075,5.1373,0.4724,0.6542,0.5901,0.0135,0.7316,0.6847,0.6554,6.4513,0.5073,0.7144,0.6376,0.1267,0.7029,0.673,0.6314,5.7943,0.4898,0.6843,0.6139,0.0701,113.86,2410.32,0.3686,0.6879500000000001
