state,variety,area_hectare,soil_type,soil_ph,soil_moisture,rainfall_mm,temperature_c,humidity_pct,growth_stage,historical_yield,yield
Andhra Pradesh,Co 86032,13400.0,Clay Loam,6.9,70.3,1400.0,31.4,66.7,Planting,68.98,43.25
Andhra Pradesh,Co 86032,13501.0,Sandy Loam,7.81,54.1,1400.0,31.4,66.6,Germination,43.25,49.54
Andhra Pradesh,Co 86032,15635.0,Clay Loam,7.19,71.8,1400.0,31.4,61.1,Tillering,49.54,62.02
Andhra Pradesh,Co 86032,18077.0,Red Loam,6.37,55.4,1400.0,31.4,72.0,Grand Growth,62.02,49.42
Andhra Pradesh,Co 86032,20695.0,Clay Loam,6.82,65.2,1400.0,31.4,70.9,Maturity,49.42,55.18
Andhra Pradesh,Co 86032,22000.0,Clay Loam,7.19,70.4,1400.0,31.4,68.8,Harvest,55.18,56.64
Andhra Pradesh,Co 86032,15900.0,Clay Loam,6.86,71.1,1400.0,31.4,77.1,Planting,56.64,52.64
Andhra Pradesh,Co 86032,12077.0,Clay Loam,7.08,67.3,1400.0,31.4,59.8,Germination,52.64,50.9
Andhra Pradesh,Co 86032,15208.0,Clay Loam,6.65,70.1,1400.0,31.4,68.2,Tillering,50.9,63.95
Andhra Pradesh,Co 86032,16185.0,Clay Loam,6.89,66.9,1400.0,31.4,67.7,Grand Growth,63.95,65.29
Andhra Pradesh,Co 86032,16021.0,Clay Loam,7.21,73.1,1400.0,31.4,73.2,Maturity,65.29,62.21
Andhra Pradesh,Co 86032,16894.0,Clay Loam,7.04,67.6,1400.0,31.4,66.3,Harvest,62.21,62.87
Andhra Pradesh,Co 86032,14463.0,Clay Loam,7.42,64.6,1400.0,31.4,79.4,Planting,62.87,60.52
Andhra Pradesh,Co 86032,27600.0,Clay Loam,6.72,66.3,1400.0,31.4,68.5,Planting,81.84,78.14
Andhra Pradesh,Co 86032,29000.0,Clay Loam,7.22,68.7,1400.0,31.4,72.7,Germination,78.14,80.04
Andhra Pradesh,Co 86032,30006.0,Clay Loam,6.92,65.7,1400.0,31.4,75.1,Tillering,80.04,96.4
Andhra Pradesh,Co 86032,38177.0,Clay Loam,7.15,73.4,1400.0,31.4,65.7,Grand Growth,96.4,72.45
Andhra Pradesh,Co 86032,32855.0,Clay Loam,6.38,76.0,1400.0,31.4,66.5,Maturity,72.45,93.45
Andhra Pradesh,Co 86032,34992.0,Clay Loam,6.64,67.3,1400.0,31.4,71.1,Harvest,93.45,83.33
Andhra Pradesh,Co 86032,32723.0,Clay Loam,6.57,61.7,1400.0,31.4,82.1,Planting,83.33,91.42
Andhra Pradesh,Co 86032,33640.0,Clay Loam,6.94,54.1,1400.0,31.4,77.4,Germination,91.42,90.09
Andhra Pradesh,Co 86032,34369.0,Clay Loam,6.72,68.0,1400.0,31.4,74.0,Tillering,90.09,89.84
Andhra Pradesh,Co 86032,36365.0,Clay Loam,6.52,78.0,1400.0,31.4,77.5,Grand Growth,89.84,91.56
Andhra Pradesh,Co 86032,35000.0,Clay Loam,6.48,71.7,1400.0,31.4,70.9,Maturity,91.56,95.17
Andhra Pradesh,Co 86032,29394.0,Clay Loam,6.62,80.8,1400.0,31.4,62.0,Harvest,95.17,101.42
Andhra Pradesh,Co 86032,20329.0,Black Soil,7.24,59.5,1400.0,31.4,57.2,Planting,101.42,99.75
Andhra Pradesh,Co 86032,26564.0,Clay Loam,7.11,71.9,1400.0,31.4,71.2,Germination,99.75,95.88
Andhra Pradesh,Co 86032,27054.0,Clay Loam,6.63,69.0,1400.0,31.4,69.1,Tillering,95.88,92.66
Andhra Pradesh,Co 86032,24411.0,Clay Loam,6.58,79.7,1400.0,31.4,71.9,Grand Growth,92.66,89.09
Andhra Pradesh,Co 86032,24026.0,Clay Loam,6.96,67.5,1400.0,31.4,59.1,Maturity,89.09,92.15
Andhra Pradesh,Co 86032,19090.0,Clay Loam,6.71,64.6,1400.0,31.4,68.4,Harvest,92.15,90.74
Arunachal Pradesh,Co 86032,5.0,Alluvial Soil,7.64,53.6,1400.0,31.4,72.5,Harvest,45.0,10.0
Arunachal Pradesh,Co 86032,7.0,Alluvial Soil,7.27,62.5,1400.0,31.4,76.3,Planting,45.0,10.0
Arunachal Pradesh,Co 86032,7.0,Black Soil,7.64,74.4,1400.0,31.4,71.3,Germination,45.0,1.0
Arunachal Pradesh,Co 86032,6.0,Alluvial Soil,7.29,58.2,1400.0,31.4,75.9,Tillering,45.0,6.0
Arunachal Pradesh,Co 86032,7.0,Alluvial Soil,7.62,53.1,1400.0,31.4,70.3,Grand Growth,45.0,5.43
Arunachal Pradesh,Co 86032,6.0,Alluvial Soil,6.95,53.6,1400.0,31.4,71.9,Maturity,45.0,5.17
Arunachal Pradesh,Co 86032,7.0,Alluvial Soil,7.62,57.2,1400.0,31.4,71.5,Germination,1000.0,100.0
Arunachal Pradesh,Co 86032,230.0,Alluvial Soil,7.14,58.3,1400.0,31.4,66.8,Harvest,45.0,20.41
Arunachal Pradesh,Co 86032,240.0,Alluvial Soil,7.43,62.6,1400.0,31.4,68.7,Planting,20.41,19.38
Arunachal Pradesh,Co 86032,255.0,Alluvial Soil,7.36,48.2,1400.0,31.4,63.2,Germination,45.0,18.82
Arunachal Pradesh,Co 86032,215.0,Alluvial Soil,7.17,67.1,1400.0,31.4,74.5,Tillering,45.0,3.01
Arunachal Pradesh,Co 86032,220.0,Alluvial Soil,6.96,63.8,1400.0,31.4,72.3,Grand Growth,45.0,2.75
Arunachal Pradesh,Co 86032,170.0,Alluvial Soil,6.72,64.5,1400.0,31.4,61.6,Maturity,45.0,3.0
Arunachal Pradesh,Co 86032,145.0,Alluvial Soil,7.06,47.8,1400.0,31.4,77.6,Harvest,45.0,6.72
Arunachal Pradesh,Co 86032,100.0,Alluvial Soil,6.32,56.4,1400.0,31.4,71.2,Planting,45.0,16.0
Arunachal Pradesh,Co 86032,214.0,Alluvial Soil,6.88,67.8,1400.0,31.4,77.0,Germination,45.0,7.0
Arunachal Pradesh,Co 86032,392.0,Alluvial Soil,6.7,63.3,1400.0,31.4,74.7,Tillering,45.0,7.09
Arunachal Pradesh,Co 86032,426.0,Alluvial Soil,7.01,66.3,1400.0,31.4,61.2,Grand Growth,45.0,11.5
Arunachal Pradesh,Co 86032,480.0,Alluvial Soil,7.05,53.5,1400.0,31.4,74.3,Maturity,45.0,12.94
Arunachal Pradesh,Co 86032,545.0,Alluvial Soil,6.51,49.4,1400.0,31.4,80.2,Harvest,45.0,13.01
Arunachal Pradesh,Co 86032,595.0,Alluvial Soil,6.71,47.2,1400.0,31.4,61.7,Planting,45.0,13.01
Arunachal Pradesh,Co 86032,620.0,Alluvial Soil,7.46,67.7,1400.0,31.4,67.0,Germination,45.0,13.22
Arunachal Pradesh,Co 86032,561.0,Alluvial Soil,6.95,49.6,1400.0,31.4,69.5,Tillering,45.0,12.65
Arunachal Pradesh,Co 86032,586.0,Alluvial Soil,7.29,51.6,1400.0,31.4,70.3,Grand Growth,45.0,12.99
Arunachal Pradesh,Co 86032,100.0,Alluvial Soil,7.69,57.4,1400.0,31.4,68.2,Tillering,45.0,20.0
Arunachal Pradesh,Co 86032,80.0,Alluvial Soil,7.22,44.5,1400.0,31.4,71.4,Grand Growth,45.0,21.0
Arunachal Pradesh,Co 86032,25.0,Alluvial Soil,6.88,60.6,1400.0,31.4,71.8,Maturity,21.0,6.52
Arunachal Pradesh,Co 86032,115.0,Alluvial Soil,6.86,49.7,1400.0,31.4,73.3,Tillering,45.0,13.91
Arunachal Pradesh,Co 86032,25.0,Alluvial Soil,7.16,54.6,1400.0,31.4,70.1,Grand Growth,45.0,7.48
Arunachal Pradesh,Co 86032,118.0,Black Soil,7.5,62.1,1400.0,31.4,72.5,Planting,45.0,41.8
Arunachal Pradesh,Co 86032,133.0,Alluvial Soil,7.19,56.6,1400.0,31.4,65.5,Germination,41.8,42.23
Arunachal Pradesh,Co 86032,140.0,Black Soil,7.52,66.0,1400.0,31.4,68.0,Tillering,42.23,42.14
Arunachal Pradesh,Co 86032,150.0,Alluvial Soil,7.47,56.3,1400.0,31.4,72.8,Grand Growth,42.14,40.67
Arunachal Pradesh,Co 86032,160.0,Sandy Loam,7.11,65.3,1400.0,31.4,67.8,Maturity,40.67,40.0
Arunachal Pradesh,Co 86032,160.0,Alluvial Soil,7.14,49.3,1400.0,31.4,64.2,Harvest,40.0,40.62
Arunachal Pradesh,Co 86032,160.0,Alluvial Soil,6.61,44.1,1400.0,31.4,64.3,Planting,40.62,39.59
Arunachal Pradesh,Co 86032,15.0,Alluvial Soil,6.71,58.0,1400.0,31.4,66.3,Germination,39.59,10.0
Arunachal Pradesh,Co 86032,160.0,Alluvial Soil,6.89,70.5,1400.0,31.4,65.9,Tillering,45.0,40.62
Arunachal Pradesh,Co 86032,160.0,Alluvial Soil,6.96,50.1,1400.0,31.4,69.2,Grand Growth,40.62,40.62
Arunachal Pradesh,Co 86032,179.0,Alluvial Soil,6.64,71.6,1400.0,31.4,74.4,Maturity,40.62,40.67
Arunachal Pradesh,Co 86032,195.0,Alluvial Soil,7.3,55.5,1400.0,31.4,72.2,Harvest,40.67,33.94
Arunachal Pradesh,Co 86032,240.0,Clay Loam,7.01,72.3,1400.0,31.4,68.4,Planting,33.94,39.25
Arunachal Pradesh,Co 86032,242.0,Alluvial Soil,6.59,51.1,1400.0,31.4,68.8,Germination,39.25,39.31
Arunachal Pradesh,Co 86032,241.0,Alluvial Soil,6.77,59.4,1400.0,31.4,59.7,Tillering,39.31,40.17
Arunachal Pradesh,Co 86032,95.0,Alluvial Soil,6.8,51.1,1400.0,31.4,74.0,Grand Growth,40.17,10.0
Arunachal Pradesh,Co 86032,281.0,Alluvial Soil,7.03,60.3,1400.0,31.4,64.5,Maturity,45.0,36.5
Arunachal Pradesh,Co 86032,306.0,Alluvial Soil,7.15,65.4,1400.0,31.4,64.6,Harvest,36.5,35.21
Arunachal Pradesh,Co 86032,25.0,Alluvial Soil,7.08,54.4,1400.0,31.4,69.9,Planting,45.0,13.2
Arunachal Pradesh,Co 86032,20.0,Alluvial Soil,7.11,52.8,1400.0,31.4,69.5,Germination,45.0,12.9
Arunachal Pradesh,Co 86032,82.0,Alluvial Soil,6.9,52.8,1400.0,31.4,63.1,Tillering,45.0,16.63
Arunachal Pradesh,Co 86032,98.0,Alluvial Soil,7.01,53.0,1400.0,31.4,75.5,Grand Growth,45.0,29.56
Arunachal Pradesh,Co 86032,15.0,Alluvial Soil,7.18,58.9,1400.0,31.4,63.4,Tillering,45.0,7.0
Arunachal Pradesh,Co 86032,15.0,Sandy Loam,7.29,47.8,1400.0,31.4,77.4,Grand Growth,45.0,7.0
Arunachal Pradesh,Co 86032,15.0,Alluvial Soil,7.18,57.0,1400.0,31.4,70.9,Maturity,45.0,7.2
Arunachal Pradesh,Co 86032,16.0,Alluvial Soil,6.67,62.9,1400.0,31.4,59.7,Harvest,45.0,6.88
Arunachal Pradesh,Co 86032,16.0,Alluvial Soil,7.43,53.8,1400.0,31.4,70.8,Planting,45.0,10.0
Arunachal Pradesh,Co 86032,16.0,Alluvial Soil,6.77,53.5,1400.0,31.4,65.7,Germination,45.0,10.0
Arunachal Pradesh,Co 86032,15.0,Alluvial Soil,7.04,61.2,1400.0,31.4,66.2,Tillering,45.0,10.0
Arunachal Pradesh,Co 86032,10.0,Alluvial Soil,6.77,48.9,1400.0,31.4,73.0,Grand Growth,45.0,20.0
Arunachal Pradesh,Co 86032,16.0,Alluvial Soil,7.04,53.2,1400.0,31.4,59.5,Maturity,45.0,11.0
Arunachal Pradesh,Co 86032,20.0,Alluvial Soil,7.13,52.9,1400.0,31.4,71.2,Harvest,45.0,6.65
Arunachal Pradesh,Co 86032,20.0,Alluvial Soil,7.26,54.0,1400.0,31.4,57.6,Planting,45.0,6.5
Arunachal Pradesh,Co 86032,21.0,Sandy Loam,7.15,61.6,1400.0,31.4,73.1,Germination,45.0,6.38
Arunachal Pradesh,Co 86032,30.0,Alluvial Soil,6.75,59.0,1400.0,31.4,71.4,Tillering,45.0,6.33
Arunachal Pradesh,Co 86032,31.0,Alluvial Soil,7.01,50.1,1400.0,31.4,67.3,Grand Growth,45.0,6.52
Arunachal Pradesh,Co 86032,31.0,Alluvial Soil,6.64,57.2,1400.0,31.4,75.9,Maturity,45.0,6.74
Arunachal Pradesh,Co 86032,27.0,Alluvial Soil,7.35,58.5,1400.0,31.4,69.5,Harvest,45.0,6.59
Arunachal Pradesh,Co 86032,52.0,Alluvial Soil,7.1,64.0,1400.0,31.4,67.1,Planting,45.0,13.37
Arunachal Pradesh,Co 86032,92.0,Red Loam,6.27,56.0,1400.0,31.4,74.3,Harvest,45.0,20.43
Arunachal Pradesh,Co 86032,95.0,Alluvial Soil,6.87,56.9,1400.0,31.4,69.4,Planting,20.43,20.0
Arunachal Pradesh,Co 86032,150.0,Alluvial Soil,7.03,71.8,1400.0,31.4,70.3,Germination,45.0,6.67
Arunachal Pradesh,Co 86032,12.0,Alluvial Soil,7.01,57.4,1400.0,31.4,56.7,Tillering,45.0,20.0
Arunachal Pradesh,Co 86032,80.0,Alluvial Soil,7.25,46.2,1400.0,31.4,69.6,Grand Growth,45.0,10.0
Arunachal Pradesh,Co 86032,85.0,Alluvial Soil,6.91,52.2,1400.0,31.4,70.7,Maturity,45.0,10.0
Arunachal Pradesh,Co 86032,85.0,Alluvial Soil,6.81,52.9,1400.0,31.4,71.4,Harvest,45.0,10.0
Arunachal Pradesh,Co 86032,86.0,Alluvial Soil,7.08,54.5,1400.0,31.4,66.5,Planting,45.0,10.0
Arunachal Pradesh,Co 86032,101.0,Alluvial Soil,7.19,57.1,1400.0,31.4,66.2,Germination,45.0,10.0
Arunachal Pradesh,Co 86032,100.0,Alluvial Soil,6.88,62.5,1400.0,31.4,61.6,Tillering,45.0,10.3
Arunachal Pradesh,Co 86032,100.0,Alluvial Soil,6.79,56.2,1400.0,31.4,68.3,Grand Growth,45.0,7.0
Arunachal Pradesh,Co 86032,125.0,Alluvial Soil,7.4,55.1,1400.0,31.4,75.3,Maturity,45.0,9.74
Arunachal Pradesh,Co 86032,15.0,Alluvial Soil,7.09,54.7,1400.0,31.4,68.4,Planting,45.0,37.33
Arunachal Pradesh,Co 86032,90.0,Alluvial Soil,7.1,50.3,1400.0,31.4,69.8,Germination,37.33,6.0
Arunachal Pradesh,Co 86032,100.0,Alluvial Soil,7.1,57.7,1400.0,31.4,72.2,Tillering,45.0,10.0
Arunachal Pradesh,Co 86032,10.0,Alluvial Soil,6.81,51.4,1400.0,31.4,69.2,Grand Growth,45.0,10.0
Arunachal Pradesh,Co 86032,68.0,Alluvial Soil,7.05,48.8,1400.0,31.4,77.9,Maturity,45.0,13.38
Arunachal Pradesh,Co 86032,75.0,Alluvial Soil,6.62,63.2,1400.0,31.4,66.0,Harvest,45.0,13.49
Arunachal Pradesh,Co 86032,21.0,Alluvial Soil,7.3,69.9,1400.0,31.4,66.9,Planting,45.0,7.1
Arunachal Pradesh,Co 86032,92.0,Black Soil,7.19,70.0,1400.0,31.4,66.1,Germination,45.0,14.52
Arunachal Pradesh,Co 86032,94.0,Alluvial Soil,7.13,55.6,1400.0,31.4,77.9,Tillering,45.0,14.5
Arunachal Pradesh,Co 86032,100.0,Alluvial Soil,7.13,64.8,1400.0,31.4,65.3,Grand Growth,45.0,14.5
Arunachal Pradesh,Co 86032,105.0,Alluvial Soil,7.3,54.3,1400.0,31.4,75.1,Maturity,45.0,14.5
Arunachal Pradesh,Co 86032,109.0,Alluvial Soil,6.97,62.3,1400.0,31.4,65.4,Harvest,45.0,14.55
Arunachal Pradesh,Co 86032,90.0,Alluvial Soil,7.28,49.5,1400.0,31.4,75.9,Planting,45.0,30.1
Arunachal Pradesh,Co 86032,90.0,Alluvial Soil,6.95,64.3,1400.0,31.4,72.5,Germination,30.1,30.56
Arunachal Pradesh,Co 86032,90.0,Alluvial Soil,6.91,57.3,1400.0,31.4,73.9,Tillering,30.56,30.56
Arunachal Pradesh,Co 86032,90.0,Alluvial Soil,7.18,60.6,1400.0,31.4,73.0,Grand Growth,30.56,30.56
Arunachal Pradesh,Co 86032,115.0,Alluvial Soil,6.99,50.7,1400.0,31.4,65.1,Maturity,30.56,28.41
Arunachal Pradesh,Co 86032,95.0,Alluvial Soil,6.51,57.9,1400.0,31.4,72.2,Tillering,45.0,10.26
Arunachal Pradesh,Co 86032,107.0,Alluvial Soil,7.16,49.0,1400.0,31.4,68.5,Grand Growth,45.0,9.34
Arunachal Pradesh,Co 86032,77.0,Black Soil,7.72,59.0,1400.0,31.4,70.8,Maturity,45.0,7.45
Arunachal Pradesh,Co 86032,115.0,Alluvial Soil,6.71,56.1,1400.0,31.4,70.5,Harvest,45.0,14.78
Arunachal Pradesh,Co 86032,120.0,Alluvial Soil,6.99,58.8,1400.0,31.4,77.9,Planting,45.0,15.58
Arunachal Pradesh,Co 86032,130.0,Alluvial Soil,6.74,51.2,1400.0,31.4,69.1,Germination,45.0,14.54
Arunachal Pradesh,Co 86032,118.0,Alluvial Soil,6.57,58.5,1400.0,31.4,65.0,Tillering,45.0,15.36
Arunachal Pradesh,Co 86032,160.0,Alluvial Soil,7.4,49.8,1400.0,31.4,70.3,Grand Growth,45.0,39.59
Arunachal Pradesh,Co 86032,200.0,Alluvial Soil,7.03,59.0,1400.0,31.4,72.0,Maturity,39.59,16.7
Arunachal Pradesh,Co 86032,175.0,Alluvial Soil,7.17,49.2,1400.0,31.4,68.3,Harvest,45.0,16.5
Arunachal Pradesh,Co 86032,176.0,Alluvial Soil,7.42,62.7,1400.0,31.4,77.0,Planting,45.0,16.0
Arunachal Pradesh,Co 86032,180.0,Alluvial Soil,7.46,58.9,1400.0,31.4,69.7,Germination,45.0,17.0
Arunachal Pradesh,Co 86032,182.0,Alluvial Soil,7.2,63.7,1400.0,31.4,73.2,Tillering,45.0,16.8
Arunachal Pradesh,Co 86032,190.0,Alluvial Soil,7.17,55.3,1400.0,31.4,52.5,Grand Growth,45.0,17.0
Arunachal Pradesh,Co 86032,197.0,Alluvial Soil,6.82,54.9,1400.0,31.4,67.0,Maturity,45.0,18.9
Arunachal Pradesh,Co 86032,200.0,Alluvial Soil,6.98,48.3,1400.0,31.4,67.2,Harvest,45.0,19.2
Arunachal Pradesh,Co 86032,229.0,Alluvial Soil,6.6,58.8,1400.0,31.4,66.6,Planting,45.0,18.57
Arunachal Pradesh,Co 86032,35.0,Alluvial Soil,7.09,66.6,1400.0,31.4,66.0,Harvest,45.0,10.0
Arunachal Pradesh,Co 86032,35.0,Alluvial Soil,7.57,59.3,1400.0,31.4,64.3,Planting,45.0,5.94
Arunachal Pradesh,Co 86032,32.0,Alluvial Soil,7.12,51.6,1400.0,31.4,75.8,Germination,45.0,7.25
Arunachal Pradesh,Co 86032,30.0,Alluvial Soil,7.01,56.0,1400.0,31.4,66.4,Tillering,45.0,10.5
Arunachal Pradesh,Co 86032,245.0,Alluvial Soil,6.83,59.7,1400.0,31.4,74.6,Grand Growth,45.0,17.35
Arunachal Pradesh,Co 86032,32.0,Alluvial Soil,6.78,62.3,1400.0,31.4,73.6,Maturity,45.0,12.56
Arunachal Pradesh,Co 86032,20.0,Alluvial Soil,7.21,60.1,1400.0,31.4,69.5,Harvest,45.0,12.9
Arunachal Pradesh,Co 86032,43.0,Alluvial Soil,6.84,58.2,1400.0,31.4,71.4,Planting,45.0,25.05
Arunachal Pradesh,Co 86032,560.0,Alluvial Soil,6.98,52.9,1400.0,31.4,71.9,Germination,25.05,12.65
Arunachal Pradesh,Co 86032,23.0,Alluvial Soil,6.43,56.4,1400.0,31.4,72.8,Harvest,45.0,6.52
Arunachal Pradesh,Co 86032,25.0,Alluvial Soil,7.13,54.2,1400.0,31.4,70.0,Planting,45.0,5.6
Arunachal Pradesh,Co 86032,85.0,Black Soil,7.28,67.8,1400.0,31.4,68.8,Germination,45.0,4.71
Arunachal Pradesh,Co 86032,100.0,Alluvial Soil,7.03,62.5,1400.0,31.4,71.1,Tillering,45.0,5.0
Arunachal Pradesh,Co 86032,110.0,Alluvial Soil,6.86,52.5,1400.0,31.4,69.2,Grand Growth,45.0,5.0
Arunachal Pradesh,Co 86032,130.0,Alluvial Soil,6.37,61.4,1400.0,31.4,73.7,Maturity,45.0,8.0
Arunachal Pradesh,Co 86032,150.0,Alluvial Soil,7.02,60.1,1400.0,31.4,69.6,Harvest,45.0,8.5
Arunachal Pradesh,Co 86032,150.0,Alluvial Soil,6.63,61.8,1400.0,31.4,66.7,Planting,45.0,8.5
Arunachal Pradesh,Co 86032,150.0,Alluvial Soil,6.72,56.8,1400.0,31.4,71.6,Germination,45.0,8.7
Arunachal Pradesh,Co 86032,270.0,Alluvial Soil,6.88,58.2,1400.0,31.4,65.2,Tillering,45.0,37.54
Arunachal Pradesh,Co 86032,166.0,Alluvial Soil,7.44,61.2,1400.0,31.4,71.4,Grand Growth,37.54,9.63
Arunachal Pradesh,Co 86032,191.0,Alluvial Soil,7.21,56.5,1400.0,31.4,78.4,Maturity,45.0,11.08
Arunachal Pradesh,Co 86032,67.0,Alluvial Soil,6.85,69.1,1400.0,31.4,67.1,Maturity,45.0,27.16
Arunachal Pradesh,Co 86032,15.0,Alluvial Soil,6.89,65.4,1400.0,31.4,69.7,Harvest,27.16,37.0
Arunachal Pradesh,Co 86032,90.0,Alluvial Soil,7.12,52.2,1400.0,31.4,66.1,Planting,37.0,5.78
Arunachal Pradesh,Co 86032,100.0,Alluvial Soil,7.45,48.3,1400.0,31.4,65.5,Germination,45.0,13.5
Arunachal Pradesh,Co 86032,15.0,Clay Loam,6.93,71.3,1400.0,31.4,77.2,Tillering,45.0,9.53
Arunachal Pradesh,Co 86032,20.0,Alluvial Soil,7.02,52.4,1400.0,31.4,65.8,Grand Growth,45.0,7.4
Arunachal Pradesh,Co 86032,92.0,Alluvial Soil,6.65,50.8,1400.0,31.4,58.3,Maturity,45.0,28.49
Arunachal Pradesh,Co 86032,43.0,Alluvial Soil,6.94,55.5,1400.0,31.4,66.7,Harvest,28.49,25.05
Arunachal Pradesh,Co 86032,40.0,Alluvial Soil,6.88,50.3,1400.0,31.4,64.6,Planting,25.05,25.2
Arunachal Pradesh,Co 86032,52.0,Alluvial Soil,6.27,49.6,1400.0,31.4,74.6,Germination,25.2,24.96
Arunachal Pradesh,Co 86032,35.0,Alluvial Soil,7.16,55.4,1400.0,31.4,73.2,Tillering,24.96,25.11
Arunachal Pradesh,Co 86032,21.0,Alluvial Soil,7.86,56.4,1400.0,31.4,70.2,Grand Growth,25.11,32.43
Arunachal Pradesh,Co 86032,32.0,Alluvial Soil,7.0,62.7,1400.0,31.4,66.5,Maturity,32.43,24.84
Arunachal Pradesh,Co 86032,35.0,Alluvial Soil,7.2,50.7,1400.0,31.4,66.6,Harvest,24.84,26.51
Arunachal Pradesh,Co 86032,38.0,Alluvial Soil,7.09,52.4,1400.0,31.4,71.2,Planting,26.51,27.16
Arunachal Pradesh,Co 86032,63.0,Alluvial Soil,6.94,59.9,1400.0,31.4,63.0,Germination,27.16,24.59
Arunachal Pradesh,Co 86032,83.0,Alluvial Soil,7.03,61.4,1400.0,31.4,70.7,Harvest,45.0,26.73
Arunachal Pradesh,Co 86032,83.0,Alluvial Soil,7.14,47.3,1400.0,31.4,69.9,Planting,26.73,26.73
Arunachal Pradesh,Co 86032,85.0,Alluvial Soil,7.15,54.2,1400.0,31.4,70.5,Germination,26.73,29.24
Arunachal Pradesh,Co 86032,85.0,Alluvial Soil,7.17,59.7,1400.0,31.4,71.4,Tillering,29.24,29.24
Arunachal Pradesh,Co 86032,85.0,Alluvial Soil,6.74,60.1,1400.0,31.4,77.2,Grand Growth,29.24,29.47
Arunachal Pradesh,Co 86032,90.0,Alluvial Soil,6.96,55.1,1400.0,31.4,72.6,Maturity,29.47,28.43
Arunachal Pradesh,Co 86032,90.0,Alluvial Soil,6.9,60.0,1400.0,31.4,64.7,Harvest,28.43,28.43
Arunachal Pradesh,Co 86032,81.0,Alluvial Soil,7.03,55.0,1400.0,31.4,66.3,Planting,28.43,5.0
Arunachal Pradesh,Co 86032,92.0,Alluvial Soil,7.23,53.9,1400.0,31.4,76.6,Germination,45.0,28.49
Arunachal Pradesh,Co 86032,91.0,Alluvial Soil,7.18,54.7,1400.0,31.4,73.0,Tillering,28.49,28.65
Arunachal Pradesh,Co 86032,92.0,Alluvial Soil,6.76,49.1,1400.0,31.4,66.4,Grand Growth,28.65,28.95
Arunachal Pradesh,Co 86032,94.0,Alluvial Soil,7.49,54.7,1400.0,31.4,67.4,Maturity,28.95,28.97
Arunachal Pradesh,Co 86032,95.0,Alluvial Soil,7.1,52.8,1400.0,31.4,71.2,Harvest,28.97,28.99
Arunachal Pradesh,Co 86032,96.0,Red Loam,6.76,51.4,1400.0,31.4,72.4,Planting,28.99,29.01
Arunachal Pradesh,Co 86032,96.0,Alluvial Soil,7.43,54.7,1400.0,31.4,72.6,Germination,29.01,29.22
Arunachal Pradesh,Co 86032,160.0,Alluvial Soil,7.21,55.7,1400.0,31.4,78.5,Tillering,29.22,9.5
Arunachal Pradesh,Co 86032,98.0,Alluvial Soil,7.0,55.2,1400.0,31.4,59.9,Grand Growth,45.0,29.57
Arunachal Pradesh,Co 86032,123.0,Alluvial Soil,7.42,59.6,1400.0,31.4,65.0,Maturity,29.57,27.76
Assam,Co 86032,219.0,Alluvial Soil,7.37,56.0,1400.0,31.4,68.8,Maturity,45.0,37.03
Assam,Co 86032,340.0,Alluvial Soil,7.12,51.4,1400.0,31.4,75.1,Harvest,37.03,39.64
Assam,Co 86032,273.0,Alluvial Soil,7.17,60.9,1400.0,31.4,70.6,Planting,39.64,38.07
Assam,Co 86032,491.0,Alluvial Soil,7.16,40.8,1400.0,31.4,74.3,Germination,38.07,38.39
Assam,Co 86032,550.0,Alluvial Soil,7.3,54.9,1400.0,31.4,76.7,Tillering,38.39,39.11
Assam,Co 86032,349.0,Alluvial Soil,7.06,66.7,1400.0,31.4,74.1,Grand Growth,39.11,23.5
Assam,Co 86032,325.0,Alluvial Soil,7.49,61.7,1400.0,31.4,64.2,Maturity,23.5,29.65
Assam,Co 86032,305.0,Alluvial Soil,7.03,70.0,1400.0,31.4,65.1,Harvest,29.65,20.98
Assam,Co 86032,325.0,Alluvial Soil,7.05,56.9,1400.0,31.4,71.1,Planting,20.98,18.79
Assam,Co 86032,370.0,Alluvial Soil,7.37,61.8,1400.0,31.4,68.2,Germination,45.0,24.41
Assam,Co 86032,225.0,Alluvial Soil,7.16,41.4,1400.0,31.4,62.2,Harvest,45.0,41.11
Assam,Co 86032,243.0,Alluvial Soil,6.71,62.8,1400.0,31.4,56.1,Planting,41.11,40.02
Assam,Co 86032,245.0,Black Soil,8.23,64.5,1400.0,31.4,67.8,Germination,40.02,39.67
Assam,Co 86032,165.0,Alluvial Soil,7.24,59.3,1400.0,31.4,83.0,Tillering,39.67,36.9
Assam,Co 86032,226.0,Alluvial Soil,7.05,52.5,1400.0,31.4,70.4,Grand Growth,36.9,37.23
Assam,Co 86032,205.0,Alluvial Soil,7.13,56.9,1400.0,31.4,58.5,Maturity,37.23,36.42
Assam,Co 86032,208.0,Alluvial Soil,7.42,47.9,1400.0,31.4,65.8,Harvest,36.42,38.59
Assam,Co 86032,218.0,Alluvial Soil,7.35,61.6,1400.0,31.4,68.4,Planting,38.59,36.92
Assam,Co 86032,315.0,Alluvial Soil,7.56,57.9,1400.0,31.4,66.9,Germination,36.92,37.19
Assam,Co 86032,324.0,Alluvial Soil,7.14,52.8,1400.0,31.4,66.2,Tillering,37.19,39.64
Assam,Co 86032,337.0,Alluvial Soil,7.2,52.7,1400.0,31.4,58.5,Grand Growth,39.64,38.08
